name,Proposed_psnr,Proposed_ssim,Proposed_lpips,Proposed_dists,ELAN_psnr,ELAN_ssim,ELAN_lpips,ELAN_dists,EDSR_psnr,EDSR_ssim,EDSR_lpips,EDSR_dists,SwinIR_psnr,SwinIR_ssim,SwinIR_lpips,SwinIR_dists,DAT_psnr,DAT_ssim,DAT_lpips,DAT_dists,GRL_psnr,GRL_ssim,GRL_lpips,GRL_dists,ESRGAN_psnr,ESRGAN_ssim,ESRGAN_lpips,ESRGAN_dists
CT-1__patient281__26.png,31.899350672119205,0.8906130188391191,0.115306407213211,0.1475324630737304,27.72280025203085,0.8425923011540131,0.1379052400588989,0.1609578132629394,30.845171757340715,0.878498778789576,0.1226272732019424,0.1528380513191223,28.6447178574095,0.8579406765474934,0.1470582783222198,0.1673005819320678,31.513217135639383,0.8847904397489282,0.1219811588525772,0.1529010534286499,31.76285388120111,0.8877449637103602,0.1184415072202682,0.1501784920692443,29.642681333740697,0.8456805824520596,0.0639213696122169,0.1228213906288147
CT-1__patient281__28.png,31.8110249269102,0.8916531172753198,0.1265981197357177,0.136113703250885,28.298096126405955,0.8495151067119303,0.1274917274713516,0.1594457626342773,30.942579843587524,0.8818076689126808,0.1308555603027343,0.1388064622879028,29.011021330106285,0.8626484791301322,0.1418583989143371,0.1654917597770691,31.455206854945853,0.8862526584461985,0.1307677030563354,0.1374402046203613,31.67661723503507,0.8893888598917796,0.1281603872776031,0.1370296478271484,29.476192913987376,0.84421628511619,0.0658053010702133,0.1026906967163086
CT-1__patient281__30.png,31.434553220037543,0.9050616979673218,0.1026267409324646,0.1232439279556274,27.741426828081952,0.8597569008451111,0.1260538697242736,0.1527895331382751,30.48260481419044,0.8925055428153783,0.1095513701438903,0.1256002187728881,28.45636046413781,0.8726637028181482,0.1284930408000946,0.1551578044891357,31.03958076849017,0.8980675053933234,0.106217935681343,0.1215343475341796,31.251680819578866,0.901005389510702,0.105707935988903,0.1233397126197815,28.989876870031384,0.8591894977484907,0.0480665042996406,0.0893569588661193
CT-1__patient290__17.png,31.905761232189786,0.930850895539299,0.0483041331171989,0.0922837257385253,28.48449312103831,0.8934333383099325,0.0745117366313934,0.1258482933044433,30.867873421674226,0.919864149610599,0.0570744723081588,0.1062251329421997,29.10483644591274,0.9034340886087522,0.0721650570631027,0.1259536147117614,31.43350931502138,0.9241622516352386,0.0601304396986961,0.1019713878631591,31.55866853970974,0.9263123631428029,0.0564604997634887,0.1037408709526062,30.015395525926305,0.8871824291439767,0.0317767672240734,0.0605512261390686
CT-1__patient290__19.png,32.56464948981464,0.9315942741002182,0.0521008297801017,0.0989894270896911,28.37991110457304,0.8906128123261797,0.0772345587611198,0.1408843994140625,31.13588342099833,0.9186832572563716,0.0619039684534072,0.1104053258895874,29.21151517579357,0.9025719795541288,0.0751141384243965,0.1318503022193908,31.910210912848942,0.9242437722386198,0.0629225522279739,0.1044602394104003,32.02669938397148,0.9263983672444104,0.0603580251336097,0.098726749420166,30.139077543107938,0.8867898186166092,0.0362855941057205,0.0644705891609191
CT-1__patient290__21.png,32.48394985631296,0.93528575533909,0.0488341152667999,0.0895268321037292,28.476731196693773,0.8957763120941358,0.0724119320511818,0.1293627023696899,31.222129674824668,0.9223339178409308,0.0565109550952911,0.1005084514617919,29.08853061106808,0.9060387082670454,0.0699187815189361,0.1257818937301635,31.866332132871577,0.9276183923658512,0.056204117834568,0.0961784124374389,31.957265729951036,0.9299148041091548,0.0549234263598918,0.0940626859664917,29.929537502201605,0.8893162749026764,0.0324306599795818,0.0730581879615783
CT-1__patient290__23.png,32.73502938931721,0.9311179740518788,0.0535818338394165,0.0987076163291931,27.973012259159592,0.8893513055015781,0.0798223167657852,0.1394889950752258,31.28351580787029,0.918953476671714,0.0644054561853408,0.1133530735969543,29.00976635423931,0.9023005176769416,0.0789731368422508,0.1325616836547851,32.159758120468595,0.9250227215132516,0.0629015415906906,0.1074461936950683,32.35241547582191,0.926829300702654,0.0613310635089874,0.1032639145851135,30.08828681163532,0.8817944995803628,0.0436606481671333,0.0702637434005737
CT-1__patient290__25.png,33.68647682055271,0.933539151146602,0.047534205019474,0.0838063359260559,28.57497007197468,0.8879617350140566,0.084856741130352,0.1242620944976806,32.03645716605401,0.9203178231254324,0.0606087148189544,0.1272796988487243,29.57081649362344,0.9011173799618926,0.0806297287344932,0.1231350302696228,32.90508805005012,0.9263016700927282,0.0603485666215419,0.0925061702728271,33.227409807538216,0.9285464975052576,0.0567781627178192,0.0886087417602539,31.451601635293336,0.8885790034846366,0.0340788513422012,0.0556811094284057
CT-1__patient291__16.png,32.92942674310962,0.9346075761267516,0.0509591400623321,0.088449478149414,28.35739532292965,0.8912717344373461,0.0854730233550071,0.1424331068992614,31.488487807223716,0.922175669812175,0.0629690587520599,0.108814537525177,29.107014370975318,0.9041412325283712,0.078086219727993,0.1414155960083007,32.05852925116968,0.926813840657702,0.0618155002593994,0.1069017052650451,32.03019758210951,0.9289969706512896,0.0593785420060157,0.0997263193130493,30.250973080080332,0.8868818516963743,0.0319693088531494,0.0677823424339294
CT-1__patient291__18.png,32.27190129068518,0.9290182921452306,0.0575507432222366,0.091778814792633,28.167219503066285,0.8843230477887797,0.090601272881031,0.1470181345939636,31.136206914168305,0.9167110290991024,0.0654873326420784,0.1817855834960937,28.93259360980346,0.8988522172132272,0.0814575105905532,0.1753432750701904,31.85549746772564,0.9228971116126636,0.0648072808980941,0.1075989007949829,31.858580051397585,0.9246197240845332,0.0626186951994896,0.0997635126113891,29.552649662974275,0.87695882012219,0.0393043272197246,0.0621052384376525
CT-1__patient291__20.png,31.60609143530847,0.9244653239319526,0.0638691559433937,0.0960960984230041,27.510478242400215,0.8754851560201805,0.1029799878597259,0.1426962614059448,30.412373624564594,0.9106380570637388,0.0733395144343376,0.1100316047668457,28.299673355141834,0.892450784798206,0.0917965620756149,0.1428615450859069,31.104647061919728,0.9172042635787274,0.0719170048832893,0.1019131541252136,31.146285072789468,0.9190754999317268,0.0703351125121116,0.0974065661430358,29.27783460321364,0.8745341239147795,0.0396960265934467,0.0546575784683227
CT-1__patient291__22.png,32.11766718056446,0.9287504496636094,0.0607950910925865,0.0946719050407409,27.38410438750989,0.8764677755570331,0.1026231348514556,0.1425703167915344,30.60324090081991,0.912614489936444,0.0735309496521949,0.103737473487854,28.37426101130709,0.8951213216028198,0.0924154371023178,0.139009416103363,31.32481467614632,0.9197022403373398,0.0730606839060783,0.0968007445335388,31.388869746109936,0.9210899792083654,0.0713839828968048,0.0984551906585693,29.562395365777355,0.8782435053145379,0.0433410890400409,0.0606991648674011
CT-1__patient291__24.png,32.64215997805488,0.9297385642699948,0.051526166498661,0.0877101421356201,27.625722867636902,0.879446771665911,0.1004783809185028,0.1427814364433288,31.366623016981087,0.916894445865413,0.062979482114315,0.1050008535385131,28.628804891747688,0.8969277322329517,0.0842605829238891,0.1415360569953918,32.1248507197764,0.9226852981952256,0.0618082508444786,0.0947341918945312,32.323986383660284,0.9245990273191084,0.0584229975938797,0.090279996395111,30.32306708648352,0.8785023226274461,0.0344416797161102,0.0583479404449462
CT-1__patient296__12.png,31.66389375710489,0.918518881462104,0.0672829374670982,0.1010873913764953,27.6020467048556,0.8736282975926126,0.102213829755783,0.1578584909439087,30.512960364744085,0.9038858543715764,0.0783036723732948,0.12022066116333,28.30715632355747,0.8837460414204366,0.0999653935432434,0.1519442796707153,31.2560580030602,0.9104494182393116,0.0773712322115898,0.1096296906471252,31.40879897995481,0.913628485514442,0.0778563544154167,0.1098685264587402,29.38182325065745,0.8775245057537325,0.0433843806385993,0.0837209224700927
CT-1__patient296__14.png,31.274562212570096,0.9250306349790396,0.0656130090355873,0.1010987162590026,27.402064184275293,0.8785890330613617,0.1010486111044883,0.1482769250869751,29.99830430488375,0.9102943259347774,0.0784355774521827,0.1079878807067871,28.048018829056804,0.8895769210811935,0.0965708792209625,0.1464284658432006,30.64982223646645,0.9162675475374696,0.0768467038869857,0.1024828553199768,30.6251283801641,0.9186455912641138,0.0767215490341186,0.103073239326477,28.898968782468696,0.8829385313216229,0.0399656742811203,0.0652205348014831
CT-1__patient296__16.png,31.375045777169284,0.9252719400380934,0.0714557766914367,0.1014687418937683,26.823437719610336,0.8789823743975383,0.1036719232797622,0.1460984349250793,30.00507508727599,0.9117363478700328,0.0837142020463943,0.1124352812767028,27.875089175697067,0.8926979291850825,0.1008101925253868,0.1472021341323852,30.65190619156992,0.917667367145785,0.0858846753835678,0.1089007854461669,30.664988796503422,0.9194224062007914,0.0831435695290565,0.1091289520263671,28.869591815498914,0.881194930103104,0.0433328561484813,0.0817152261734008
CT-1__patient296__18.png,32.364012589405334,0.9275678264006968,0.067284770309925,0.096020758152008,27.21065928358793,0.8811471763608378,0.1012909561395645,0.1409127116203308,30.754025665908458,0.9137227568822692,0.0759997591376304,0.102322518825531,28.287521022509623,0.894443338616325,0.0981917679309845,0.1380239129066467,31.706239527058475,0.9205559236431408,0.075614109635353,0.097312331199646,31.623616589511563,0.9212095580046378,0.0729256570339202,0.0958447456359863,29.69312684795821,0.8818089587098308,0.0415112003684043,0.0679928660392761
CT-1__patient296__20.png,31.74570960193825,0.9265308924740944,0.0671576559543609,0.0745574831962585,26.83205715963402,0.8763580393417603,0.1049419939517974,0.1337390542030334,29.92352365068196,0.9110173628745736,0.0794045999646186,0.0878273248672485,27.65202534052172,0.8886129252242607,0.1007568091154098,0.1267570853233337,31.117979078931125,0.9196430012073266,0.0779652893543243,0.0871354341506958,31.08027591255737,0.9209170443536582,0.0767697393894195,0.0837370157241821,29.227284478804023,0.8823395852843399,0.0446052849292755,0.0545839071273803
CT-1__patient297__18.png,30.86465237068852,0.9244712974303108,0.0680390447378158,0.1057111620903015,27.89591878568445,0.874614150070144,0.0994013175368309,0.1439146995544433,30.03884621459976,0.9096775825180082,0.0755074769258499,0.1108027696609497,28.497955000638573,0.8889229904764263,0.0929312855005264,0.147248089313507,30.587657938008856,0.9173003722956808,0.0745554789900779,0.1075776815414428,30.651269251827124,0.91867382627732,0.0732504427433013,0.1031239628791809,28.89221805697715,0.8807194444874169,0.0451124645769596,0.0721084475517273
CT-1__patient297__20.png,31.28931839456112,0.9227326928132246,0.0669017806649208,0.0955641865730285,28.322587077316346,0.8760790633180642,0.0894065052270889,0.1407509446144104,30.23159139975716,0.9080851023365872,0.0736227706074714,0.1002106666564941,28.659769945669137,0.8887074565740857,0.0860763639211654,0.1326070427894592,30.87247982428192,0.9145158447930496,0.0744737833738327,0.0938295125961303,31.043265980621836,0.9172844653642536,0.071334384381771,0.0921636819839477,29.025112313826877,0.8773917967880738,0.0438098348677158,0.0726274847984314
CT-1__patient297__22.png,30.999948069761945,0.9245763648961928,0.058815523982048,0.0945818424224853,27.567991864660144,0.8782516392625445,0.0939668267965316,0.1521017551422119,30.03697077680431,0.911698658233522,0.0722546055912971,0.1081503629684448,27.853745649921397,0.8887531451202545,0.0874212756752967,0.1512629389762878,30.542541256463693,0.91667397872279,0.0651978328824043,0.1063867807388305,30.60629107787134,0.919560215885732,0.0664193928241729,0.1013340353965759,28.19432204299301,0.8738276773287487,0.0450857952237129,0.0716358423233032
CT-1__patient297__24.png,31.851192622741777,0.9260654300323972,0.0632653832435607,0.0905682444572448,27.705193456901785,0.8786709989012514,0.107023999094963,0.1411879062652588,30.702679724017344,0.9129836071614992,0.0755816847085952,0.0935739278793335,28.36337183131899,0.8923673970971786,0.0946054980158805,0.1404764056205749,31.238400750029392,0.917988413281894,0.0731987208127975,0.0931259393692016,31.62063131754813,0.9221234745488756,0.0693389251828193,0.0868147015571594,29.474608848138477,0.8771823059329419,0.0434703044593334,0.0561861991882324
CT-1__patient297__26.png,31.98846538346143,0.9309901183933064,0.0567210279405117,0.087836742401123,27.66884230284173,0.8870599526527084,0.0997778251767158,0.134556233882904,30.47230709557221,0.9185236251839154,0.0677709206938743,0.0979113578796386,28.30911663769416,0.9001287094822287,0.0834452286362648,0.1240996718406677,31.300694512677172,0.9236019738577594,0.0652139037847518,0.0884628891944885,31.53624576096009,0.926881517858863,0.0632285922765731,0.084282636642456,29.034148243691284,0.8840785552939466,0.038054171949625,0.0623273849487304
CT-1__patient299__16.png,32.21234552517314,0.9249090111345436,0.0691406577825546,0.1017229557037353,28.95954804616225,0.8829508564479226,0.0921353995800018,0.1456211805343628,31.236730693721984,0.9127380638283064,0.0778012573719024,0.1031094789505004,29.61893600841534,0.895618449964904,0.0917076915502548,0.1505235433578491,31.546263161626825,0.9168259264861036,0.0798529610037803,0.1020377278327941,31.79595276814852,0.9199231810368498,0.0765181928873062,0.0999940037727356,30.003994807637945,0.8790457425484965,0.0423706844449043,0.0770099759101867
CT-1__patient299__18.png,31.736944857236622,0.9146027816074116,0.0809130519628524,0.0909339785575866,28.19451517769512,0.8687799571355008,0.1027414500713348,0.1317877769470214,30.91077626834548,0.902907985101436,0.087924838066101,0.0976433753967285,28.79448081338635,0.8825933925897651,0.1062152832746505,0.138399600982666,31.507010150249904,0.9086240296668566,0.0891726613044738,0.0984203815460205,31.567651916008423,0.910777678028795,0.0873085185885429,0.0956436991691589,29.724318129990092,0.8649734913565554,0.0448877587914466,0.071018099784851
CT-1__patient299__20.png,31.87056163125062,0.91632384887706,0.0819047540426254,0.0943934917449951,28.13721529049179,0.8692355095128554,0.0998119041323661,0.1296573281288147,30.777624488084957,0.9030461391295728,0.0914021432399749,0.0931876897811889,28.820377420062343,0.8838608106009608,0.1036096662282943,0.1312578320503235,31.304125612985768,0.908487577957859,0.0929573848843574,0.0979155898094177,31.332885568620057,0.9110169634598682,0.0886018350720405,0.0956678986549377,29.50175767924736,0.8628897543256158,0.0400983840227127,0.069041907787323
CT-1__patient299__22.png,31.702044152235903,0.9091756602703898,0.0880001708865165,0.0940781235694885,28.063809735051574,0.8610465223752212,0.1081401705741882,0.1492682099342346,30.68788893461813,0.8965409798574089,0.0944535657763481,0.1035542488098144,28.88490318047023,0.8769365046264501,0.1112994477152824,0.1424035429954528,31.194309423391942,0.9012180060682884,0.0946417897939682,0.1041163802146911,31.288332024113853,0.903009787210952,0.0945931151509285,0.1011769771575927,29.172509692511547,0.8540794749061908,0.0543026365339756,0.0689772367477417
CT-1__patient299__24.png,31.277357098451347,0.907711004053538,0.093716949224472,0.095349907875061,27.782422709380445,0.8644974135922637,0.1114730015397071,0.1398459672927856,30.20207101866304,0.8958242965299064,0.1014564335346221,0.1061058044433593,28.164536508352363,0.876929302663379,0.1143945083022117,0.1415002942085266,30.887837257677266,0.9014253701854597,0.1007094234228134,0.1020448803901672,31.0208189238012,0.90392796192154,0.1011525839567184,0.1041130423545837,28.83652981787224,0.8560823237895487,0.0540966838598251,0.0634766817092895
CT-1__patient307__17.png,31.24719597875377,0.9155299950278336,0.0585063956677913,0.0951219201087951,27.28235846216282,0.8689967577845175,0.1067804247140884,0.1556004285812378,30.32611548379157,0.9037298403370791,0.0719092711806297,0.1063002943992614,28.01677313235641,0.8838319434106378,0.0935272201895713,0.1498974561691284,30.886442126493485,0.9086963133530428,0.0696283057332038,0.0986559987068176,30.80776898914241,0.9111056151882472,0.0690056756138801,0.1021175980567932,29.266593333715925,0.871177571169185,0.0402212999761104,0.0662758946418762
CT-1__patient307__19.png,30.94489559410494,0.9224732173545548,0.0575968921184539,0.1018224358558654,27.03988381367328,0.872614087617257,0.1148185804486274,0.1678143739700317,30.03191727243175,0.9086049460020872,0.0705029964447021,0.1082355976104736,27.87901887877759,0.8880530986391378,0.10012948513031,0.1526429057121276,30.68309496172061,0.9150106662051304,0.0673413202166557,0.1085057854652404,30.68364005285233,0.9177980426493788,0.0662201941013336,0.1036025881767273,28.51672023212421,0.8700371485886663,0.0393108949065208,0.065956711769104
CT-1__patient307__21.png,31.42580852423709,0.9220641942941716,0.0611712932586669,0.1002969741821289,27.012639733548195,0.8725624572854096,0.1147859394550323,0.1713405847549438,30.431562277068885,0.909545097445346,0.0723442882299423,0.1143510341644287,27.90238971822533,0.8879072655539348,0.0967865586280822,0.1653398275375366,31.11296911622789,0.9159146051165458,0.0698143914341926,0.1126920580863952,31.072328771708293,0.9183359761272184,0.06879173964262,0.1131870746612548,28.9212132789203,0.8722989907761896,0.0447225160896778,0.071044921875
CT-1__patient307__23.png,31.74372715272114,0.9281316297193496,0.0541325882077217,0.0957319140434265,27.46868990284902,0.8804484132075224,0.1047813817858696,0.1597560048103332,30.731777188299283,0.9151422569002556,0.0629042163491249,0.0929377675056457,28.253542683467373,0.8951423496238785,0.090261660516262,0.1448652744293213,31.40271403303438,0.9215420551736364,0.0631549805402755,0.0956217646598815,31.28474309158941,0.9231086662524148,0.0609560050070285,0.0947006940841674,29.34188018656693,0.879260421649579,0.0404734909534454,0.0617002248764038
CT-1__patient307__25.png,32.73917393195025,0.9321255053032136,0.0522476136684417,0.0911131501197815,28.294113887408123,0.8875201108274874,0.1050368323922157,0.1519051790237426,31.39216773388332,0.9198743688613206,0.065267689526081,0.1069716215133667,29.17275651896253,0.9020367564048316,0.0919239073991775,0.1522936820983886,32.061723893068475,0.9253320983194228,0.0636124312877655,0.1056213974952697,31.99675777884847,0.9270693260900836,0.0606986619532108,0.1001227498054504,30.384074908710197,0.8867928669465349,0.0374155566096305,0.0643159747123718
CT-1__patient313__18.png,31.60574502291886,0.9154028438622708,0.070777840912342,0.1070649027824401,27.692244473634997,0.8707369182044554,0.105167269706726,0.1452068090438842,30.47633121951684,0.9035931696388,0.0787052363157272,0.1112611889839172,28.561921075040203,0.8848383758398214,0.0982700139284133,0.1488835215568542,31.13052688156873,0.9088482675345484,0.0786345303058624,0.1120364665985107,31.10493208592424,0.9105356003565244,0.0762270465493202,0.1054452657699585,29.18393677024081,0.8680878217537882,0.0420233607292175,0.0729525089263916
CT-1__patient313__20.png,30.862433571521738,0.9061099576990664,0.0772382616996765,0.1167061328887939,27.039956612085323,0.8593757640076816,0.1122567504644393,0.1468644142150879,29.82089637084009,0.8931854929698241,0.0832494571805,0.1175941228866577,27.800405172966123,0.8732899751640412,0.1051595658063888,0.1489202976226806,30.38423920907685,0.8989400215246199,0.083694189786911,0.1227456331253051,30.364561549751407,0.900729647949116,0.0803564637899398,0.1179398298263549,28.827823832435065,0.8587761110954641,0.051489170640707,0.0862999558448791
CT-1__patient313__22.png,31.93082245043836,0.9083353851390314,0.0686628744006156,0.0890389680862426,27.46272685440674,0.8611501818664783,0.1126424148678779,0.1404767036437988,30.744664027905127,0.8948424899461183,0.078871913254261,0.0971316695213317,28.486758474046468,0.8764705652675935,0.102984994649887,0.1365461945533752,31.442262783899327,0.9003313347089497,0.078499786555767,0.0936928987503051,31.494235668603004,0.9027884922097204,0.0765104368329048,0.0880459547042846,29.81674166350519,0.8584770900273577,0.0423759073019027,0.0718117356300354
CT-1__patient313__24.png,32.19668128990055,0.9138273298914712,0.0629198849201202,0.0930254459381103,27.069176479555207,0.8624049794304408,0.1069050431251525,0.1444756984710693,30.634538145914977,0.8993802358824907,0.0731150954961776,0.1012359857559204,28.204894118729285,0.8800184221932866,0.0990557670593261,0.1486459374427795,31.506208689458568,0.9059763181829664,0.0721813812851905,0.097794771194458,31.47169063305765,0.9073385036898568,0.0713210701942443,0.095370352268219,29.334722535029243,0.8617814196652143,0.0440118685364723,0.0634668469429016
CT-1__patient313__26.png,30.86047021562221,0.9056423367153698,0.0781102329492569,0.1050428748130798,26.682878373595496,0.8523402231201052,0.1185722798109054,0.1578657627105713,29.690812031893326,0.890224546903894,0.0883736833930015,0.1084259152412414,27.665884150540386,0.8704299949835521,0.1104553192853927,0.1515089869499206,30.37528419167391,0.8980249551653198,0.0877391844987869,0.1089407205581665,30.42138533195688,0.8997912433094475,0.0855025649070739,0.1074384450912475,28.56405329701156,0.854340992795622,0.0471787862479686,0.0723076462745666
CT-1__patient315__15.png,31.292945957574734,0.8921408707713867,0.1097013354301452,0.1265705823898315,28.206710712424208,0.847843302441018,0.1196112334728241,0.1547141671180725,30.718563380419543,0.8817459604829648,0.1155193597078323,0.1309332847595214,29.11662404838186,0.8644174102034371,0.1288926005363464,0.1519782543182373,31.130477929967302,0.8858181212262073,0.1159336566925048,0.1279106140136718,31.10136437795233,0.8877756798586247,0.1159669160842895,0.1217023134231567,29.04898962795084,0.8417433637994585,0.0594308488070964,0.0990558266639709
CT-1__patient315__17.png,30.845494605906037,0.8956999950859618,0.0952688679099083,0.1150034666061401,28.301672219593726,0.8512642945211648,0.109755165874958,0.1414160132408142,30.029694745368676,0.8826353265463022,0.1035723835229873,0.1165546774864196,28.863010611252857,0.8642627097903919,0.1141317784786224,0.1476682424545288,30.52133064264233,0.8881034231495082,0.1036904901266098,0.1160748600959777,30.610654143011807,0.8915107425888588,0.1027842462062835,0.1119462251663208,28.718809530658564,0.8455596311935997,0.0551313459873199,0.0836448669433593
CT-1__patient315__19.png,30.881081324433424,0.9035624160898496,0.0883355513215065,0.1138616800308227,27.934956810240607,0.8572929596558879,0.1039083376526832,0.1516380906105041,29.929578340265167,0.8883572705418306,0.0933704599738121,0.1167966127395629,28.59188774633826,0.8719519172871957,0.1091622710227966,0.147512674331665,30.48030549079787,0.8955749177972478,0.0929616689682006,0.1210346221923828,30.54194336060433,0.8978110608016217,0.0928465276956558,0.1115307807922363,28.93555409649092,0.856520181324914,0.0500244423747062,0.0777108669281005
CT-1__patient315__21.png,30.38432695626332,0.899563274300895,0.0943623185157775,0.1046379804611206,26.89824994087511,0.8491431252796747,0.1255288869142532,0.1491418480873108,29.42811710708687,0.8859761605496218,0.102074459195137,0.1066776514053344,27.348196789501365,0.862513507939102,0.1263463944196701,0.1446465253829956,30.030790123402788,0.891170048953192,0.1022018194198608,0.1105546355247497,30.02680509851979,0.8934760597935832,0.0994617193937301,0.1085889935493469,27.812976492542568,0.8447865836262396,0.0575943626463413,0.0782854557037353
CT-1__patient315__23.png,31.79474413467436,0.9038508770901172,0.0836418867111206,0.1003366112709045,27.92131009649994,0.8582212171433541,0.1056867390871048,0.1530810594558715,30.67639353730682,0.8925062397918115,0.0914454385638237,0.1059934496879577,28.44221588279243,0.8717234537335437,0.1081490963697433,0.1547839641571045,31.32215133935365,0.8972173712575251,0.0917483866214752,0.1059096455574035,31.512342751837178,0.9002955822864045,0.0898013636469841,0.1029105186462402,29.403146305601773,0.8533625340601311,0.0476296916604042,0.0767492651939392
CT-1__patient316__16.png,32.71756539727391,0.9278299997304904,0.052317276597023,0.0879496932029724,28.847195691778044,0.8857749857456169,0.085224874317646,0.1452469825744629,31.608981622555703,0.9168688011914576,0.0621554851531982,0.0998893976211547,29.21196159380674,0.8974823870365137,0.0822993516921997,0.1461379528045654,32.25826547748494,0.9214487637973786,0.0612256154417991,0.0992096662521362,32.38186856652307,0.923698058125374,0.0582756288349628,0.0942676067352294,30.04318691542524,0.8784663501442578,0.0335808284580707,0.0562465190887451
CT-1__patient316__18.png,32.4968896136844,0.9307702302115812,0.0579383075237274,0.0884358882904052,27.98542520741313,0.8849938931063075,0.0910606458783149,0.1394108533859253,31.174994367014595,0.9195113019283592,0.0677349120378494,0.0983023047447204,28.79444773456171,0.8994245199420884,0.0866037011146545,0.1353194713592529,31.816483193184297,0.9237956402747324,0.0676248893141746,0.0961979627609252,31.91369102895524,0.9259019708917844,0.0639241933822631,0.0932575464248657,29.84257024836613,0.8822994416680627,0.0333700329065322,0.0571972131729126
CT-1__patient316__20.png,32.168376455642886,0.9230701163205108,0.0618039779365062,0.0985008478164672,27.02997091383769,0.8677475184212301,0.0988421067595481,0.1473937630653381,30.490160557991683,0.9077135255081276,0.0745506957173347,0.1078746318817138,28.04042926155512,0.8833012158751142,0.0974496603012085,0.148675799369812,31.30554584554209,0.9147380069875845,0.0714522898197174,0.1039717197418212,31.226992658895675,0.9157331878021906,0.07267377525568,0.1003534197807312,29.22363643964053,0.8698260408890909,0.0417704582214355,0.0710287094116211
CT-1__patient316__22.png,32.67619926343944,0.9211648483748368,0.0711899995803833,0.094188392162323,27.425194027508127,0.8693812908319468,0.1050604656338691,0.1464391350746154,30.90596638757846,0.9067227799067206,0.0787893831729888,0.0984901189804077,28.239239564302157,0.8838166316426406,0.1037978529930114,0.1415247321128845,31.945878943267854,0.9139483756096216,0.0787487030029296,0.0990062952041626,31.845856312702026,0.9152464850964174,0.078343354165554,0.0957156419754028,29.60736545512885,0.8687677359097571,0.0394270308315753,0.0675282478332519
CT-1__patient316__24.png,32.15076854329038,0.927278449191681,0.0648011788725853,0.0891704559326171,28.741222444721185,0.8866378860298455,0.0909665822982788,0.1311898231506347,30.764352292762062,0.9125060759518322,0.0733388364315033,0.0964205265045166,29.38076023843707,0.8980740162642344,0.0908397436141967,0.1336070299148559,31.532864189240183,0.9193733670338252,0.0747400820255279,0.0919458270072937,31.843118925365737,0.9218552003171128,0.0728339701890945,0.0903900265693664,29.777025456216016,0.8774248650594959,0.0428816638886928,0.0595932006835937
CT-1__patient320__16.png,31.67204871143304,0.9178210558971815,0.0774394050240516,0.0913559198379516,27.17146616028521,0.8729089933393226,0.1136166825890541,0.1430676579475402,30.646748850507016,0.9061961110601798,0.0899541527032852,0.0998267531394958,27.834063474834267,0.8860426970832042,0.1154465526342392,0.1420324444770813,31.20957116217221,0.91109108324696,0.0903929322957992,0.0950057506561279,31.17453092145324,0.9130491168503692,0.0889773219823837,0.0927642583847045,29.21921275568048,0.8688836976513399,0.0413426980376243,0.0616992115974426
CT-1__patient320__18.png,32.30410710722217,0.9122178619220976,0.0888748317956924,0.0938372015953064,27.709866187339927,0.8677952670961708,0.1282328963279724,0.151597261428833,31.29288860704377,0.9013842059730924,0.0991231426596641,0.0986855030059814,28.30131859708696,0.8785662706308488,0.1288600116968155,0.1475647687911987,31.95987373377907,0.9061021287626478,0.100464180111885,0.0934189558029174,31.99624133399546,0.907768767299854,0.0948866158723831,0.0932580232620239,29.73447346234385,0.8573443110454956,0.0417370721697807,0.065799593925476
CT-1__patient320__20.png,32.4374598213592,0.9265551095820482,0.0695401057600975,0.0910131335258483,27.406721665779536,0.8774582507294247,0.1097141653299331,0.1519721150398254,31.09865199082993,0.9131140568237583,0.0776081681251525,0.1036776304244995,28.28958810259955,0.8919192768465718,0.1056000739336013,0.1534915566444397,31.849775402593465,0.9192259583920438,0.0774816870689392,0.095158040523529,32.05507738385667,0.921418326830395,0.0749411657452583,0.0923729538917541,29.548679568888872,0.8730140988940028,0.040341168642044,0.0680131912231445
CT-1__patient320__22.png,32.83294191092739,0.9279566549151416,0.0634148269891738,0.1009224653244018,27.604055623015284,0.8822107531817883,0.1050402447581291,0.1536190509796142,31.28690580952972,0.914955330327688,0.070916511118412,0.1138414740562439,28.36846424307662,0.8954670222138708,0.0995706692337989,0.1569079160690307,31.917325648790744,0.919922955781422,0.0710976123809814,0.1089941263198852,32.13072004357408,0.9223970887583908,0.0688990950584411,0.1042975187301635,30.01393033601528,0.8784155810991412,0.036367543041706,0.077375054359436
CT-1__patient320__24.png,33.01483864771085,0.9244547935816768,0.0700921788811683,0.0879108905792236,28.404639172771127,0.8829741148554597,0.1073973625898361,0.1571080088615417,31.704633361748265,0.9135823593616692,0.0809618681669235,0.1152114272117614,29.131796814253264,0.8944301472699882,0.1062356978654861,0.1626719236373901,32.28013290039382,0.9172389909548266,0.079338863492012,0.0974187850952148,32.63397168938323,0.9207603370492536,0.075961098074913,0.093468427658081,30.28076448970012,0.8760673782188593,0.0395529642701149,0.0611777305603027
